case_id,npz_path,mhd_path,z,y,x,spacing_z,spacing_y,spacing_x,split
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.mhd,256,256,256,1.298828125,1.1328120231628418,1.1328120231628418,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.mhd,256,256,256,1.2744140625,1.1718759536743164,1.1718759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.mhd,256,256,256,1.015625,1.25,1.25,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.mhd,256,256,256,1.26708984375,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.mhd,256,256,256,1.4501953125,1.5742180347442627,1.5742180347442627,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.mhd,256,256,256,1.103515625,1.4843759536743164,1.4843759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.mhd,256,256,256,1.2734375,1.1718759536743164,1.1718759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739.mhd,256,256,256,1.103515625,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.mhd,256,256,256,1.376953125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035.mhd,256,256,256,1.0156251210719347,1.16796875,1.16796875,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.mhd,256,256,256,1.357421875,1.46875,1.46875,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896.mhd,256,256,256,1.234375,1.4453120231628418,1.4453120231628418,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476.mhd,256,256,256,1.1566406053025275,1.0390625,1.0390625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.mhd,256,256,256,1.279296875,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170.mhd,256,256,256,1.162109375,1.4843759536743164,1.4843759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.mhd,256,256,256,1.3330078125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335.mhd,256,256,256,1.1962890625,1.3281240463256836,1.3281240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.mhd,256,256,256,0.8593751024454832,1.5390625,1.5390625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.mhd,256,256,256,1.162109375,1.25,1.25,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681.mhd,256,256,256,0.646484375,0.9921875,0.9921875,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557.mhd,256,256,256,1.05712890625,1.09375,1.09375,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405.mhd,256,256,256,1.25390625,1.11328125,1.11328125,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.mhd,256,256,256,1.09375,1.25390625,1.25390625,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.mhd,256,256,256,1.00830078125,1.40625,1.40625,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.mhd,256,256,256,1.357421875,1.2578120231628418,1.2578120231628418,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428.mhd,256,256,256,1.298828125,1.3281240463256836,1.3281240463256836,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286.mhd,256,256,256,1.40625,1.3281240463256836,1.3281240463256836,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.mhd,256,256,256,1.298828125,1.71875,1.71875,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953.mhd,256,256,256,1.2548828125,1.152343988418579,1.152343988418579,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.mhd,256,256,256,1.162109375,1.4843759536743164,1.4843759536743164,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.mhd,256,256,256,1.2468749787658453,1.1171875,1.1171875,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191.mhd,256,256,256,1.21875,1.328125,1.328125,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636.mhd,256,256,256,1.09619140625,1.25,1.25,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053.mhd,256,256,256,1.171875,1.253906011581421,1.253906011581421,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421.mhd,256,256,256,1.1572265625,1.2890620231628418,1.2890620231628418,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493.mhd,256,256,256,1.181640625,1.3281240463256836,1.3281240463256836,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.mhd,256,256,256,1.09619140625,1.25,1.25,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904.mhd,256,256,256,1.240234375,1.1718759536743164,1.1718759536743164,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.mhd,256,256,256,1.42578125,1.2890620231628418,1.2890620231628418,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387.mhd,256,256,256,1.09375,1.33203125,1.33203125,train
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778.mhd,256,256,256,1.0595703125,1.40625,1.40625,train
