case_id,npz_path,mhd_path,z,y,x,spacing_z,spacing_y,spacing_x
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.mhd,96,256,256,2.5,0.5664060115814209,0.5664060115814209
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.mhd,96,256,256,1.25,0.5859379768371582,0.5859379768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.mhd,96,256,256,1.0,0.625,0.625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.mhd,96,256,256,0.625,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826.mhd,96,256,256,0.625,0.7421879768371582,0.7421879768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.mhd,96,256,256,1.25,0.7871090173721313,0.7871090173721313
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.mhd,96,256,256,2.5,0.7421879768371582,0.7421879768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.mhd,96,256,256,2.0,0.5859379768371582,0.5859379768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035.mhd,96,256,256,1.0000001192092896,0.583984375,0.583984375
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.mhd,96,256,256,2.5,0.734375,0.734375
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896.mhd,96,256,256,2.0,0.7226560115814209,0.7226560115814209
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066.mhd,96,256,256,1.0,0.56640625,0.56640625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476.mhd,96,256,256,0.699999988079071,0.51953125,0.51953125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.mhd,96,256,256,1.25,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711.mhd,96,256,256,2.5,0.7265620231628418,0.7265620231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170.mhd,96,256,256,2.5,0.7421879768371582,0.7421879768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.mhd,96,256,256,1.25,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335.mhd,96,256,256,1.25,0.6640620231628418,0.6640620231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.mhd,96,256,256,1.0000001192092896,0.76953125,0.76953125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.mhd,96,256,256,1.25,0.625,0.625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681.mhd,96,256,256,0.5,0.49609375,0.49609375
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557.mhd,96,256,256,0.625,0.546875,0.546875
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405.mhd,96,256,256,1.0,0.556640625,0.556640625
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.mhd,96,256,256,1.0,0.626953125,0.626953125
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.mhd,96,256,256,0.625,0.703125,0.703125
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.mhd,96,256,256,2.5,0.6289060115814209,0.6289060115814209
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428.mhd,96,256,256,2.5,0.6640620231628418,0.6640620231628418
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286.mhd,96,256,256,2.5,0.6640620231628418,0.6640620231628418
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.mhd,96,256,256,2.5,0.859375,0.859375
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953.mhd,96,256,256,1.25,0.5761719942092896,0.5761719942092896
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.mhd,96,256,256,1.25,0.7421879768371582,0.7421879768371582
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628.mhd,96,256,256,1.7999999523162842,0.6640625,0.6640625
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.mhd,96,256,256,0.699999988079071,0.55859375,0.55859375
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191.mhd,96,256,256,1.0,0.6640625,0.6640625
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636.mhd,96,256,256,0.625,0.625,0.625
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053.mhd,96,256,256,1.25,0.6269530057907104,0.6269530057907104
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421.mhd,96,256,256,0.625,0.6445310115814209,0.6445310115814209
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630.mhd,96,256,256,2.5,0.5859379768371582,0.5859379768371582
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493.mhd,96,256,256,0.625,0.6640620231628418,0.6640620231628418
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.mhd,96,256,256,0.625,0.625,0.625
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904.mhd,96,256,256,2.5,0.5859379768371582,0.5859379768371582
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.mhd,96,256,256,1.25,0.6445310115814209,0.6445310115814209
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387.mhd,96,256,256,1.0,0.666015625,0.666015625
subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778,data/drp_pairs/npz/subset2__1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778.npz,data/luna16/subset2/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778.mhd,96,256,256,1.25,0.703125,0.703125
